domain,phylum,order,class,family,genus,reads,sample
Bacteria,Bacteroidetes,Flavobacteriales,Flavobacteriia,Crocinitomicaceae,Fluviicola,16,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Hymenobacteraceae,Hymenobacter,733,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Hymenobacteraceae,Pontibacter,136,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Hymenobacteraceae,Rufibacter,71,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Spirosoma,181,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Dyadobacter,70,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Fibrella,69,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Runella,43,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Leadbetterella,19,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Cytophaga,17,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cytophagaceae,Arcticibacterium,17,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cyclobacteriaceae,Echinicola,83,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cyclobacteriaceae,Algoriphagus,40,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cyclobacteriaceae,Cyclobacterium,32,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cyclobacteriaceae,Aquiflexum,16,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Cyclobacteriaceae,Belliella,15,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Flammeovirgaceae,Flammeovirga,72,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Flammeovirgaceae,Fabibacter,20,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Flammeovirgaceae,Marivirga,12,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,,Chryseolinea,53,22001612560154
Bacteria,Bacteroidetes,Cytophagales,Cytophagia,Bernardetiaceae,Bernardetia,20,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Mucilaginibacter,269,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Sphingobacterium,245,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Pedobacter,213,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Solitalea,38,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Anseongella,32,22001612560154
Bacteria,Bacteroidetes,Sphingobacteriales,Sphingobacteriia,Sphingobacteriaceae,Pseudopedobacter,47,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Chitinophaga,163,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Arachidicoccus,75,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Flavisolibacter,73,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Pseudoflavitalea,51,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Pseudobacter,42,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Niabella,33,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Niastella,31,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Filimonas,25,22001612560154
Bacteria,Bacteroidetes,Chitinophagales,Chitinophagia,Chitinophagaceae,Panacibacter,22,22001612560154
Bacteria,Bacteroidetes,Bacteroidetes Order II. Incertae sedis,,Rhodothermaceae,Rhodothermus,159,22001612560154
Bacteria,Bacteroidetes,Bacteroidetes Order II. Incertae sedis,,Rhodothermaceae,Salinibacter,59,22001612560154
Bacteria,Bacteroidetes,Saprospirales,Saprospiria,Haliscomenobacteraceae,Haliscomenobacter,22,22001612560154
Bacteria,Bacteroidetes,Saprospirales,Saprospiria,Saprospiraceae,Saprospira,17,22001612560154
Bacteria,Chlorobi,Chlorobiales,Chlorobia,Chlorobiaceae,Chlorobium,96,22001612560154
Bacteria,Chlorobi,Chlorobiales,Chlorobia,Chlorobiaceae,Pelodictyon,51,22001612560154
Bacteria,Chlorobi,Chlorobiales,Chlorobia,Chlorobiaceae,Chlorobaculum,127,22001612560154
Bacteria,Chlorobi,Chlorobiales,Chlorobia,Chlorobiaceae,Prosthecochloris,66,22001612560154
Bacteria,Chlorobi,Chlorobiales,Chlorobia,Chlorobiaceae,Chloroherpeton,18,22001612560154
Bacteria,Ignavibacteriae,Ignavibacteriales,Ignavibacteria,Ignavibacteriaceae,Ignavibacterium,47,22001612560154
Bacteria,Ignavibacteriae,Ignavibacteriales,Ignavibacteria,Melioribacteraceae,Melioribacter,36,22001612560154
Bacteria,Balneolaeota,,,,Candidatus Cyclonatronum,59,22001612560154
Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadetes,Gemmatimonadaceae,Gemmatirosa,63,22001612560154
Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonas,38,22001612560154
Bacteria,Fibrobacteres,Fibrobacterales,Fibrobacteria,Fibrobacteraceae,Fibrobacter,75,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Desulfovibrio,17953,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Pseudodesulfovibrio,205,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Desulfocurvibacter,47,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Lawsonia,10,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfomicrobiaceae,Desulfomicrobium,97,22001612560154
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfohalobiaceae,Desulfohalobium,31,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Myxococcaceae,Myxococcus,215,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Myxococcaceae,Corallococcus,98,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Archangiaceae,Archangium,83,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Archangiaceae,Cystobacter,64,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Archangiaceae,Stigmatella,52,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Archangiaceae,Melittangium,52,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Anaeromyxobacteraceae,Anaeromyxobacter,172,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Vulgatibacteraceae,Vulgatibacter,43,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Polyangiaceae,Sorangium,261,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Polyangiaceae,Chondromyces,38,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,,Minicystis,80,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Sandaracinaceae,Sandaracinus,49,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Labilitrichaceae,Labilithrix,44,22001612560154
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Kofleriaceae,Haliangium,71,22001612560154
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Geobacteraceae,Geobacter,562,22001612560154
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Geobacteraceae,Geoalkalibacter,54,22001612560154
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Desulfuromonadaceae,Pelobacter,183,22001612560154
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Desulfuromonadaceae,Desulfuromonas,82,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfococcus,74,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfatibacillum,60,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfobacter,50,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfobacterium,37,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfobacula,22,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobulbaceae,Desulfurivibrio,35,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobulbaceae,Desulfocapsa,33,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobulbaceae,Desulfobulbus,33,22001612560154
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobulbaceae,Desulfotalea,18,22001612560154
Bacteria,Proteobacteria,Syntrophobacterales,Deltaproteobacteria,Syntrophaceae,Syntrophus,28,22001612560154
Bacteria,Proteobacteria,Syntrophobacterales,Deltaproteobacteria,Syntrophaceae,Desulfomonile,27,22001612560154
Bacteria,Proteobacteria,Syntrophobacterales,Deltaproteobacteria,Syntrophaceae,Desulfobacca,22,22001612560154
Bacteria,Proteobacteria,Syntrophobacterales,Deltaproteobacteria,Syntrophobacteraceae,Syntrophobacter,41,22001612560154
Bacteria,Proteobacteria,Syntrophobacterales,Deltaproteobacteria,Syntrophobacteraceae,Desulfoglaeba,23,22001612560154
Bacteria,Proteobacteria,Bradymonadales,Deltaproteobacteria,Bradymonadaceae,Bradymonas,84,22001612560154
Bacteria,Proteobacteria,Desulfarculales,Deltaproteobacteria,Desulfarculaceae,Desulfarculus,71,22001612560154
Bacteria,Proteobacteria,Desulfurellales,Deltaproteobacteria,Desulfurellaceae,Hippea,11,22001612560154
Bacteria,Proteobacteria,Desulfurellales,Deltaproteobacteria,Desulfurellaceae,Desulfurella,10,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Campylobacter,856,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Arcobacter,236,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Sulfurospirillum,68,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Helicobacteraceae,Helicobacter,150,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Helicobacteraceae,Sulfurimonas,46,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Helicobacteraceae,Sulfuricurvum,17,22001612560154
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,,Nitratifractor,15,22001612560154
Bacteria,Proteobacteria,Nautiliales,Epsilonproteobacteria,Nautiliaceae,Nautilia,50,22001612560154
Bacteria,Proteobacteria,Nautiliales,Epsilonproteobacteria,Nautiliaceae,Cetia,11,22001612560154
Bacteria,Proteobacteria,,Epsilonproteobacteria,,Nitratiruptor,32,22001612560154
Bacteria,Proteobacteria,,Epsilonproteobacteria,,Sulfurovum,22,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Enterobacter,833,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Citrobacter,591,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Klebsiella,729,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Escherichia,720,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Salmonella,510,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Kosakonia,86,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Pluralibacter,88,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Cronobacter,84,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Leclercia,101,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Lelliottia,69,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Cedecea,64,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Raoultella,73,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Candidatus Blochmannia,28,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Gibbsiella,28,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Izhakiella,26,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Atlantibacter,18,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Shimwellia,16,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Kluyvera,15,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Buttiauxella,13,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Limnobaculum,13,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Candidatus Ishikawaella,10,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Serratia,453,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Yersinia,189,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Rahnella,47,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Nissabacter,27,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Pantoea,257,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Erwinia,83,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Mixta,74,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Tatumella,38,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Buchnera,22,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Dickeya,215,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Pectobacterium,93,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Brenneria,66,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Sodalis,52,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Lonsdalea,24,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Providencia,80,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Xenorhabdus,45,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Proteus,44,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Morganella,43,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Photorhabdus,29,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Arsenophonus,17,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Hafniaceae,Edwardsiella,150,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Hafniaceae,Hafnia,42,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,,Plesiomonas,19,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,,Phytobacter,32,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Budviciaceae,Pragia,19,22001612560154
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Budviciaceae,Leminorella,10,22001612560154
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Pseudomonadaceae,Pseudomonas,3544,22001612560154
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Pseudomonadaceae,Azotobacter,50,22001612560154
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Acinetobacter,481,22001612560154
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Psychrobacter,65,22001612560154
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Moraxella,60,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Stenotrophomonas,410,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Xanthomonas,580,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Lysobacter,216,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Luteimonas,141,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Pseudoxanthomonas,69,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Thermomonas,21,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Xylella,37,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Dyella,84,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Rhodanobacter,58,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Luteibacter,41,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Frateuria,41,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Dokdonella,98,22001612560154
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Ahniella,14,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Marinobacter,227,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Alteromonas,92,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Glaciecola,52,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Salinimonas,38,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Hydrocarboniclastica,16,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Catenovulum,16,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Lacimicrobium,13,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Shewanellaceae,Shewanella,343,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Shewanellaceae,Parashewanella,12,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Pseudoalteromonadaceae,Pseudoalteromonas,181,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Colwelliaceae,Colwellia,65,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Colwelliaceae,Thalassotalea,34,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Ferrimonadaceae,Ferrimonas,48,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Idiomarinaceae,Idiomarina,37,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Moritellaceae,Moritella,20,22001612560154
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Psychromonadaceae,Psychromonas,11,22001612560154
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Aeromonas,894,22001612560154
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Zobellella,37,22001612560154
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Oceanimonas,29,22001612560154
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Tolumonas,27,22001612560154
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Oceanisphaera,16,22001612560154
Bacteria,Proteobacteria,Oceanospirillales,Gammaproteobacteria,Halomonadaceae,Halomonas,341,22001612560154
